cleaned_text,senti_label
Mexico cuts its key rate for a 5th time amid economic stagnation,1
Mexico's central bank cut its key interest rate for a fifth straight decision,1
Mexico's central bank cuts interest rates to three-year low,1
"Powell Admits ""Low Rates Are Not A Choice Any More"", Says QE Will Be Used In Next Downturn | #FreeZeroHedge",1
Powell: Fed will use 'QE' aggressively to fight next recession,1
SNB's sight deposit holdings rise by second-highest level in 12 months,1
"The Bank of Korea is taking unprecedented action in the face of coronavirus-not about the rate decision itself, but…",1
The Fed moved to bolster a new small-business lending program by allowing banks to turn those loans over to the U.S…,1
The Fed's foray into corporate bonds and certain credit ETFs helping restore order between the two markets,1
The U.K. is tapping fintechs and the Queen's Bank for its emergency lending program,1
FOMC dot plot indicates a long pause,1
"""In my time at the Fed, I've seen how changes in business and consumer confidence impact the economy as a whole,"" P…",1
"""It's not really time yet to stimulate spending,"" former Fed Chair Ben Bernanke said today, adding that it will ""ha…",1
"""The Committee also directs the Desk to continue conducting term and overnight repurchase agreement operations at l…",1
"""the Committee directs the Desk to continue purchasing Treasury bills at least into the second quarter of 2020 to m…",1
"""The Fed Can Lend To Anybody"": Watch Live As Bernanke Holds Virtual Discussion On US Economy",1
"""What we clearly see again is unelected central banks, having failed at their mandates, to pivot to politics to try…",1
Fed's Daly discusses shifting focus to higher inflation,1
.@TimLampkin of @higherpurposeco says that being a part of the St. Louis Fed’s Community Development Advisory Counc…,1
@TimLampkin of @higherpurposeco says that being a part of the St. Louis Fed’s Community Development Advisory Counci…,1
A Rate Cut From Russia?,1
A WSJ primer on the central bank's novel $600 billion direct-loan program,1
An emerging priority for Powell Fed: The plight of the poor,1
"Applications for participation in the Fed's Commercial Paper Funding Facility must be submitted by Thursday, the Ne…",1
"Argia Sbordone shared findings from ""Anchoring of Inflation Expectations"" at today’s joint New York Fed-European Ce…",1
"Bank of Canada can buy corporate, municipal bonds if necessary #taux #MarketScreener",1
"Bank of Canada gets authority to buy corporate, municipal debt",1
Bank of Canada’s Poloz Sees Era of Low Global Interest Rates,1
Bank of England activates emergency liquidity measure,1
Bank of England Governor Mark Carney offers his backing to a key plank of UK Prime Minister Boris Johnson's economi…,1
Bank of England Mark Carney is hanging up his hat. So what's next for the central bank leader? @flacqua sits down…,1
Bank of Ireland : Gov Co - 7 KB #BankofIreland #Stock #MarketScreener,1
Bank of Ireland : Notification of Significant Shareholding - 99 KB #BankofIreland #Stock #MarketScreener…,1
Bank of Ireland : Pillar 3 Disclosures #BankofIreland #Stock #MarketScreener,1
Bank of Ireland : to make branch network changes in response to COVID-19 #BankofIreland #Stock #MarketScreener…,1
Bank of Jamaica : 14-Day Repo Auction Results #BankofJamaica #economy #MarketScreener,1
Bank of Jamaica 14-Day Repo Auction Results -10 February 2020 #Stock #MarketScreener,1
Bank of Jamaica 30-day CD Auction Press Release - 24 February 2020 #Stock #MarketScreener,1
Bank of Japan : Accounts (March 20) #BankofJapan #Stock #MarketScreener,1
Bank of Japan : Statistics on Securities Financing Transactions in Japan (Jan. 2020) #BankofJapan #economy…,1
Bank of Japan : The Results of BIS International Locational Banking Statistics and Interna... #BankofJapan #Stock…,1
Bank of Mexico Makes Fifth Consecutive Rate Cut -- Update #economy #MarketScreener,1
Bank of Nova Scotia : Acting Administrator Pilkerton's Statement on USMCA Agreement #BankofNovaScotia #Stock…,1
Bank of Queensland : Trading Halt #BankofQueensland #Stock #MarketScreener,1
Banks To Make Risk-Free Killing On Small Business Bailout: Fed Will Buy Payroll Loans Issued By Banks,1
BoE's Haldane: We have not yet hit peak globalisation #economy #MarketScreener,1
BOJ Seen Staying on Hold This Week After Abe Stimulus: Survey,1
Brazil Caps Record-Breaking Easing Cycle With Final Rate Cut,1
Canadian Banks Have Succulent Yields. #economy #business #trading,1
Central Bank of Philippines : Bangko Sentral ng Pilipinas Convenes the Financial Education...…,1
Central banks must evolve to help governments fight coronavirus,1
"Chair Powell presents the Monetary Policy Report to the Senate Committee on Banking, Housing, and Urban Affairs:…",1
Chairman Jerome Powell speaks after Fed leaves interest rates unchanged,1
"China still has room for conventional monetary expansion, but its ability to deal successfully with a crisis depend…",1
China to Price Existing Loans With New Benchmark Lending Rates #taux #MarketScreener,1
China’s Rate Cut Also An Insurance Policy As Hong Kong Crisis Worsens,1
Chinese Media Stunner: China Will Be The Next Country To Cut Rates To Zero,1
Christine Lagarde Can Face Down the ECB Skeptics,1
Cleveland Fed President Says Coronavirus Requires Careful Monitoring #economy #MarketScreener…,1
Commerzbank told to speed up restructuring by ECB,1
Coronavirus fears raise market expectations for Fed rate cut in March by @bcheungz,1
Czechs’ Unexpected Rate Hike Lifts Koruna to Seven-Year High,1
Dealers gobble up funding in Bank of Canada's first BAPF operation #economy #MarketScreener,1
"Derby's Take: Even Post-Coronavirus, Swollen Fed Balance Sheet Will Remain",1
Did The Fed's QEternity Just Kill A Fiscal Stimulus Deal?,1
ECB keeps rates unchanged,1
ECB's house price headache too big to solve,1
ECB's new chief Christine Lagarde has a deal for bank policymakers - cut out the open dissent and she'll spend more...,1
Egypt's central bank governor appointed for second term -state media #economy #MarketScreener…,1
Emerging-economy central banks from India to Brazil still enjoy the firepower to shore up the global economy,1
EU bank regulators lay out tougher doomsday stress test,1
European Central Bank keeps key deposit rate at -0.5%,1
"Expect next round of virus stimulus by May, and somewhere in the $1.5 trillion neighborhood - FBN, citing Wall Stre…",1
Explainer: How the Fed's latest move will get money to Main Street #economy #MarketScreener,1
Exploration deepens into central bank digital currencies,1
"Fed Adds $72.8 Billion to Markets, Balance Sheet Moves to $4.07 Trillion--Update #economy #MarketScreener…",1
Fed Aims a Half-Trillion Dollar Liquidity Hose at Year-End Risks,1
"Fed bombards credit markets with limitless pledge, but investors barely respond",1
"Fed Chair Jerome Powell says “Low rates are not really a choice anymore, they are a fact of reality'",1
Fed Chairman Jerome Powell puts lawmakers on notice that fiscal policy may need to play a bigger role countering do…,1
Fed Chairman Powell thought it was 'terrific' that a senator defended him against Trump,1
"Fed Has Given Economy a Cushion and Should Cut Mid-Year, Economist Swonk Says",1
"Fed Intervenes With $45.55 Billion Weekend Repo, But Overall Liquidity Ticks Down",1
"Fed is ‘super-glued’ to its seat until after the election, economists say after stellar jobs report",1
Fed is now effectively the 'lender of last resort' to Main Street not just Wall Street,1
"Fed is watching virus effects, flags 'elevated' business debt in report",1
Fed Monitoring Coronavirus Outbreak and Risks for Broader Disruptions -- 4th Update #economy #MarketScreener…,1
Fed nominee Judy Shelton faces bipartisan concerns in Senate,1
Fed nominee Shelton gets bipartisan grilling in Senate,1
Fed policymaker says more evidence needed for rate cut,1
Fed Preparing to Purchase New Small Business Payroll Loans,1
"Fed Provides More Liquidity; Phase 1 Trade Deal, But No Corroboration On Jobs Report",1
Fed Pumps $70.2 Billion in Short-Term Liquidity Into Markets #currency #MarketScreener,1
Fed Repo Action Oversubscribed in Clamor for Year-End Funds,1
"Fed report: #OpportunityOccupations, jobs that don’t require a 4-yr #collegedegree & pay above the national annual…",1
Fed says it will provide financing against new 'payroll protection' loans #economy #MarketScreener…,1
"Fed says Powell met with Trump, Mnuchin on Monday at White House",1
Fed sets up facility to create secondary market for new small business loans,1
Fed to beat a faster retreat from repo market,1
Fed to establish facility to facilitate lending to small businesses via SBA's PPP by providing term financing backe…,1
Fed Unveils Major Expansion of Market -2- #economy #MarketScreener,1
Fed Unveils Major Expansion of Market Intervention -- 4th Update #economy #MarketScreener,1
"Fed warranty: will keep rates unchanged until 2021, or until there is a 5% drop in stocks, whichever comes first",1
Fed: Powell stressed policy dependent on incoming information,1
Fed’s Jerome Powell steered divided committee toward policy shift in effort to bolster economy,1
Federal Reserve Bank of St. Louis President James Bullard said that the U.S. should declare a three-month break for…,1
Federal Reserve Board announces termination of enforcement actions with Discover Financial... #Stock…,1
Federal Reserve Chairman Jerome Powell came close to acknowledging that the central bank may not have the firepower…,1
Federal Reserve Continues To Step Up. #stocks #markets #economy,1
Federal Reserve just saved the stock market from the worst of the coronavirus pandemic -it may be time to invest ag…,1
Federal Reserve lowers community bank leverage ratio,1
Federal Reserve Shows Specifically How Much Uncertainty Has Hurt the Stock Market,1
Federal Reserve System publishes annual financial statements:,1
Federal Reserve to backstop Payment Protection Program loans by @bcheungz,1
Fed's Bullard: Don't take the economy's temperature until July 1,1
Fed's Kaplan says revisiting some stress testing rules could help ease repo pressures,1
Fed's Kaplan Sees Risks to Outlook as 'Fairly Balanced',1
"Fed's Kaplan Talks Economic Outlook, Trade and Credit Spreads",1
Fed's Mester says policymakers want to prevent 'lasting damage' to the economy,1
Fed's Mester says she opposed recent series of rate cuts but called it a 'close call',1
"Fed's Mester sees 'downside risk' from coronavirus, but does not want to cut rates",1
"Fed's Mester sees U.S. economy performing well, coronavirus a 'big risk' #economy #MarketScreener…",1
"Fed's Mester would have preferred no rate cuts in July, September",1
Fed's Powell disputes notion that federal welfare programs are dissuading Americans from seeking work,1
Fed's Powell to update on economy Thursday in webcast statement #economy #MarketScreener,1
Fed's Powell: U.S. economy 'resilient' but coronavirus a risk #economy #MarketScreener,1
Fed's Rosengren urges patience in considering policy changes,1
Fed's Williams says interest rates policy is in a good place but 'not locked-in',1
Finance ministers and central bank governors from the Group of 20 nations joined an emergency call on Monday,1
"Financial conditions are in the driver seat for investors and the Fed rate decisions, says Jeffrey Rosenberg of Bla…",1
Former Federal Reserve chairwoman Janet Yellen thinks America's banks should slam the brakes on dividends to make s…,1
Futures traders are no longer fully pricing in a quarter-point cut from the Federal Reserve next year after the U.S…,1
Helicopter money is a valid tool for central bankers,1
Helicopter Money Might Be the ECB’s Best and Worst Options,1
Hellenic Exchanges : Transactions by Eurobank Equities (regulated information - Law 3556/2... #HellenicExchanges...,1
Hellenic Exchanges : Transactions by National Bank of Greece (regulated information - Law ... #HellenicExchanges…,1
Here is what the People’s Bank of China is really up to,1
Honduras - DRM Development Policy Credit with a Catastrophe Deferred Drawdown Option (Cat DDO) #economy…,1
IMF African Department Director Abebe Aemro Selassie will be on @CNBCAfrica today at 5pm Lagos Time (12pm DC Time)…,1
IMF and World Bank consider #Somalia eligible for debt relief on initial assessment. This is an important milestone…,1
IMF to continue new-loan talks with Ukraine in coming weeks #economy #MarketScreener,1
"In ""Unprecedented"" Move To Ease Conditions, ECB Cuts Collateral Haircuts By 20%, Will Accept Greek Debt As Collater…",1
"In first #MENA emergency financing, the IMF approved US$745 million to support #Tunisia's efforts to address the hu…",1
India Unveils Steps for Bad Loan-Laden Banks to Boost Credit,1
Indonesia’s central bank sounded a more cautious tone on interest rates,1
Inflation remains low and Fed Chairman Jerome Powell has as good as ruled out a rate increase unless price growth p…,1
Interest rate conditions of the Magyar Nemzeti Bank effective from 8 April 2020 #economy #MarketScreener…,1
"It may seem odd for the Federal Reserve to buy ETFs, but it's not unprecedented for a central bank -œ Japan did it f…",1
